date,ticker,open,high,low,close,volume,adj_factor
2018-03-20,AAPL,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,19650550.0,4.0
2018-03-21,AAPL,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,37054949.0,4.0
2018-03-22,AAPL,42.5,43.16999816894531,42.150001525878906,42.212501525878906,41489579.0,4.0
2018-03-23,AAPL,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,41025084.0,4.0
2018-03-26,AAPL,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,37541166.0,4.0
2018-03-27,AAPL,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,40916589.0,4.0
2018-03-28,AAPL,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,43728354.0,4.0
2018-03-29,AAPL,41.95124816894531,42.9375,41.724998474121094,41.94499969482422,38249455.0,4.0
2018-04-02,AAPL,41.970001220703125,42.23500061035156,41.11750030517578,41.66999816894531,37615961.0,4.0
2018-04-03,AAPL,41.90999984741211,42.18637466430664,41.220001220703125,42.09749984741211,30277946.0,4.0
2018-04-04,AAPL,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,34597715.0,4.0
2018-04-05,AAPL,43.14500045776367,43.55759811401367,43.02000045776367,43.20000076293945,26929947.0,4.0
2018-04-06,AAPL,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,35003572.0,4.0
2018-04-09,AAPL,42.470001220703125,43.272499084472656,42.46125030517578,42.51250076293945,29014717.0,4.0
2018-04-10,AAPL,43.25,43.5,42.88249969482422,43.3125,28611623.0,4.0
2018-04-11,AAPL,43.057498931884766,43.48080062866211,42.92499923706055,43.11000061035156,22429342.0,4.0
2018-04-12,AAPL,43.352500915527344,43.75,43.2599983215332,43.53499984741211,22888185.0,4.0
2018-04-13,AAPL,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,25123155.0,4.0
2018-04-16,AAPL,43.75752639770508,44.04750061035156,43.707523345947266,43.95500183105469,21577221.0,4.0
2018-04-17,AAPL,44.122501373291016,44.73412322998047,44.102500915527344,44.560001373291016,26601346.0,4.0
2018-04-18,AAPL,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,20744500.0,4.0
2018-04-19,AAPL,43.73749923706055,43.84749984741211,43.165000915527344,43.20000076293945,34813413.0,4.0
2018-04-20,AAPL,42.64875030517578,42.80459976196289,41.35749816894531,41.43000030517578,65469524.0,4.0
2018-04-23,AAPL,41.7087516784668,41.72999954223633,41.022499084472656,41.310001373291016,36519781.0,4.0
2018-04-24,AAPL,41.41749954223633,41.58250045776367,40.305023193359375,40.73500061035156,33673170.0,4.0
2018-04-25,AAPL,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,28371967.0,4.0
2018-04-26,AAPL,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,27953349.0,4.0
2018-04-27,AAPL,41.0,41.08250045776367,40.157501220703125,40.58000183105469,35629102.0,4.0
2018-04-30,AAPL,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,42410864.0,4.0
2018-05-01,AAPL,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,53548117.0,4.0
2018-05-02,AAPL,43.806251525878906,44.4375,43.45000076293945,44.14250183105469,66541423.0,4.0
2018-05-03,AAPL,43.970001220703125,44.375,43.61027526855469,44.22249984741211,34064280.0,4.0
2018-05-04,AAPL,44.5625,46.0625,44.54249954223633,45.95750045776367,56354772.0,4.0
2018-05-07,AAPL,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,42445840.0,4.0
2018-05-08,AAPL,46.247501373291016,46.55500030517578,45.9162483215332,46.51250076293945,28400477.0,4.0
2018-05-09,AAPL,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,23203941.0,4.0
2018-05-10,AAPL,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,27979989.0,4.0
2018-05-11,AAPL,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,26309043.0,4.0
2018-05-14,AAPL,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,20773210.0,4.0
2018-05-15,AAPL,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,23693162.0,4.0
2018-05-16,AAPL,46.51750183105469,47.1150016784668,46.5,47.04499816894531,19174964.0,4.0
2018-05-17,AAPL,47.0,47.227500915527344,46.59000015258789,46.747501373291016,17359080.0,4.0
2018-05-18,AAPL,46.79750061035156,46.95254898071289,46.532501220703125,46.57749938964844,18293237.0,4.0
2018-05-21,AAPL,47.0,47.317501068115234,46.7276496887207,46.907501220703125,18398394.0,4.0
2018-05-22,AAPL,47.09375,47.220001220703125,46.69499969482422,46.790000915527344,15235329.0,4.0
2018-05-23,AAPL,46.587501525878906,47.125,46.439998626708984,47.09000015258789,20053515.0,4.0
2018-05-24,AAPL,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,23224785.0,4.0
2018-05-25,AAPL,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,17456889.0,4.0
2018-05-29,AAPL,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,22512657.0,4.0
2018-05-30,AAPL,46.93000030517578,47.0,46.69499969482422,46.875,18688085.0,4.0
2018-05-31,AAPL,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,27468415.0,4.0
2018-06-01,AAPL,46.99774932861328,47.564998626708984,46.9375,47.560001373291016,23437212.0,4.0
2018-06-04,AAPL,47.908748626708984,48.35499954223633,47.837501525878906,47.95750045776367,26261274.0,4.0
2018-06-05,AAPL,48.26625061035156,48.48500061035156,48.09000015258789,48.32749938964844,21558401.0,4.0
2018-06-06,AAPL,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,21127619.0,4.0
2018-06-07,AAPL,48.53499984741211,48.54999923706055,48.0837516784668,48.3650016784668,21345867.0,4.0
2018-06-08,AAPL,47.79249954223633,48.0,47.442501068115234,47.92499923706055,26651199.0,4.0
2018-06-11,AAPL,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,18306460.0,4.0
2018-06-12,AAPL,47.846248626708984,48.152748107910156,47.787498474121094,48.06999969482422,16881792.0,4.0
2018-06-13,AAPL,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,21626572.0,4.0
2018-06-14,AAPL,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,21604514.0,4.0
2018-06-15,AAPL,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,61962552.0,4.0
2018-06-18,AAPL,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,18481820.0,4.0
2018-06-19,AAPL,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,33566039.0,4.0
2018-06-20,AAPL,46.587501525878906,46.79999923706055,46.432498931884766,46.625,20623324.0,4.0
2018-06-21,AAPL,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,25652398.0,4.0
2018-06-22,AAPL,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,27185747.0,4.0
2018-06-25,AAPL,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,31651394.0,4.0
2018-06-26,AAPL,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,24530516.0,4.0
2018-06-27,AAPL,46.30699920654297,46.81999969482422,46.00749969482422,46.040000915527344,25214403.0,4.0
2018-06-28,AAPL,46.025001525878906,46.5525016784668,45.95000076293945,46.375,17346693.0,4.0
2018-06-29,AAPL,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,22597450.0,4.0
2018-07-02,AAPL,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,17612113.0,4.0
2018-07-03,AAPL,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,13909764.0,4.0
2018-07-05,AAPL,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,16592763.0,4.0
2018-07-06,AAPL,46.35499954223633,47.10850143432617,46.29999923706055,46.99250030517578,17474674.0,4.0
2018-07-09,AAPL,47.375,47.66999816894531,47.32500076293945,47.64500045776367,19740573.0,4.0
2018-07-10,AAPL,47.6775016784668,47.81999969482422,47.54502487182617,47.587501525878906,15875755.0,4.0
2018-07-11,AAPL,47.125,47.444976806640625,46.90250015258789,46.970001220703125,18819021.0,4.0
2018-07-12,AAPL,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,18031040.0,4.0
2018-07-13,AAPL,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,12487376.0,4.0
2018-07-16,AAPL,47.880001068115234,48.162498474121094,47.6037483215332,47.727500915527344,15030858.0,4.0
2018-07-17,AAPL,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,15501546.0,4.0
2018-07-18,AAPL,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,16369281.0,4.0
2018-07-19,AAPL,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,20261772.0,4.0
2018-07-20,AAPL,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,20363954.0,4.0
2018-07-23,AAPL,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,15978214.0,4.0
2018-07-24,AAPL,48.11249923706055,48.41502380371094,48.01250076293945,48.25,18566211.0,4.0
2018-07-25,AAPL,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,16658928.0,4.0
2018-07-26,AAPL,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,18896667.0,4.0
2018-07-27,AAPL,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,23956208.0,4.0
2018-07-30,AAPL,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,21026954.0,4.0
2018-07-31,AAPL,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,39413440.0,4.0
2018-08-01,AAPL,49.782501220703125,50.439998626708984,49.32749938964844,50.375,67929016.0,4.0
2018-08-02,AAPL,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,62403382.0,4.0
2018-08-03,AAPL,51.75749969482422,52.185001373291016,51.37007522583008,51.997501373291016,33455474.0,4.0
2018-08-06,AAPL,52.0,52.3125,51.76750183105469,52.26750183105469,25424187.0,4.0
2018-08-07,AAPL,52.33000183105469,52.375,51.689998626708984,51.77750015258789,25583772.0,4.0
2018-08-08,AAPL,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,22524820.0,4.0
2018-08-09,AAPL,51.81999969482422,52.44499969482422,51.79999923706055,52.220001220703125,23489476.0,4.0
2018-08-10,AAPL,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,24900152.0,4.0
2018-08-13,AAPL,51.92499923706055,52.737998962402344,51.92499923706055,52.217498779296875,25888580.0,4.0
2018-08-14,AAPL,52.53874969482422,52.63999938964844,52.064998626708984,52.4375,20733210.0,4.0
2018-08-15,AAPL,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,28803464.0,4.0
2018-08-16,AAPL,52.9375,53.453025817871094,52.86750030517578,53.33000183105469,28499141.0,4.0
2018-08-17,AAPL,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,35423222.0,4.0
2018-08-20,AAPL,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,30285517.0,4.0
2018-08-21,AAPL,54.20000076293945,54.29750061035156,53.506248474121094,53.7599983215332,26151763.0,4.0
2018-08-22,AAPL,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,19013736.0,4.0
2018-08-23,AAPL,53.662498474121094,54.26250076293945,53.650001525878906,53.872501373291016,18879935.0,4.0
2018-08-24,AAPL,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,18473656.0,4.0
2018-08-27,AAPL,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,20520142.0,4.0
2018-08-28,AAPL,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,22775594.0,4.0
2018-08-29,AAPL,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,27254154.0,4.0
2018-08-30,AAPL,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,48899298.0,4.0
2018-08-31,AAPL,56.627498626708984,57.217498779296875,56.5,56.907501220703125,43340143.0,4.0
2018-09-04,AAPL,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,27387073.0,4.0
2018-09-05,AAPL,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,33369115.0,4.0
2018-09-06,AAPL,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,34286666.0,4.0
2018-09-07,AAPL,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,37616010.0,4.0
2018-09-10,AAPL,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,39516786.0,4.0
2018-09-11,AAPL,54.502498626708984,56.07474899291992,54.13999938964844,55.962501525878906,35749054.0,4.0
2018-09-12,AAPL,56.23500061035156,56.25,54.959999084472656,55.26750183105469,49291846.0,4.0
2018-09-13,AAPL,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,41711910.0,4.0
2018-09-14,AAPL,56.4375,56.709999084472656,55.63050079345703,55.959999084472656,32100597.0,4.0
2018-09-17,AAPL,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,37187315.0,4.0
2018-09-18,AAPL,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,31568212.0,4.0
2018-09-19,AAPL,54.625,54.904998779296875,53.82500076293945,54.592498779296875,27116578.0,4.0
2018-09-20,AAPL,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,26590294.0,4.0
2018-09-21,AAPL,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,96243548.0,4.0
2018-09-24,AAPL,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,27693383.0,4.0
2018-09-25,AAPL,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,24550084.0,4.0
2018-09-26,AAPL,55.25,55.9375,54.939998626708984,55.10499954223633,23983106.0,4.0
2018-09-27,AAPL,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,30186438.0,4.0
2018-09-28,AAPL,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,22926957.0,4.0
2018-10-01,AAPL,56.98749923706055,57.35499954223633,56.587501525878906,56.814998626708984,23599774.0,4.0
2018-10-02,AAPL,56.8125,57.5,56.657501220703125,57.31999969482422,25047820.0,4.0
2018-10-03,AAPL,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,28651227.0,4.0
2018-10-04,AAPL,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,32039176.0,4.0
2018-10-05,AAPL,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,33575176.0,4.0
2018-10-08,AAPL,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,29660651.0,4.0
2018-10-09,AAPL,55.90999984741211,56.817501068115234,55.56155014038086,56.717498779296875,26891929.0,4.0
2018-10-10,AAPL,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,42008196.0,4.0
2018-10-11,AAPL,53.630001068115234,54.875,53.08000183105469,53.61249923706055,53127001.0,4.0
2018-10-12,AAPL,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,40337354.0,4.0
2018-10-15,AAPL,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,30781606.0,4.0
2018-10-16,AAPL,54.73249816894531,55.747501373291016,54.190673828125,55.537498474121094,29181563.0,4.0
2018-10-17,AAPL,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,22885302.0,4.0
2018-10-18,AAPL,54.46500015258789,54.935001373291016,53.25,54.005001068115234,32579515.0,4.0
2018-10-19,AAPL,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,33080889.0,4.0
2018-10-22,AAPL,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,28791082.0,4.0
2018-10-23,AAPL,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,38950162.0,4.0
2018-10-24,AAPL,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,40923563.0,4.0
2018-10-25,AAPL,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,29852618.0,4.0
2018-10-26,AAPL,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,47257879.0,4.0
2018-10-29,AAPL,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,45932425.0,4.0
2018-10-30,AAPL,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,36658742.0,4.0
2018-10-31,AAPL,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,38359479.0,4.0
2018-11-01,AAPL,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,58331798.0,4.0
2018-11-02,AAPL,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,91349313.0,4.0
2018-11-05,AAPL,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,66164146.0,4.0
2018-11-06,AAPL,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,31939211.0,4.0
2018-11-07,AAPL,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,33424757.0,4.0
2018-11-08,AAPL,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,25361461.0,4.0
2018-11-09,AAPL,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,34364958.0,4.0
2018-11-12,AAPL,49.75,49.962501525878906,48.4474983215332,48.54249954223633,51157880.0,4.0
2018-11-13,AAPL,47.907501220703125,49.29499816894531,47.862525939941406,48.057498931884766,46879636.0,4.0
2018-11-14,AAPL,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,60803862.0,4.0
2018-11-15,AAPL,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,46477007.0,4.0
2018-11-16,AAPL,47.625,48.742374420166016,47.3650016784668,48.38249969482422,36928131.0,4.0
2018-11-19,AAPL,47.5,47.67499923706055,46.247501373291016,46.46500015258789,41921937.0,4.0
2018-11-20,AAPL,44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,67832035.0,4.0
2018-11-21,AAPL,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,31123011.0,4.0
2018-11-23,AAPL,43.73500061035156,44.14875030517578,43.025001525878906,43.0724983215332,23623972.0,4.0
2018-11-26,AAPL,43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,44997072.0,4.0
2018-11-27,AAPL,42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,41382277.0,4.0
2018-11-28,AAPL,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,46061542.0,4.0
2018-11-29,AAPL,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,41769792.0,4.0
2018-11-30,AAPL,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,39530489.0,4.0
2018-12-03,AAPL,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,40794741.0,4.0
2018-12-04,AAPL,45.23749923706055,45.59747314453125,44.067501068115234,44.17250061035156,41344113.0,4.0
2018-12-06,AAPL,42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,43097763.0,4.0
2018-12-07,AAPL,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,42280931.0,4.0
2018-12-10,AAPL,41.25,42.522499084472656,40.83250045776367,42.400001525878906,62027294.0,4.0
2018-12-11,AAPL,42.915000915527344,42.9474983215332,41.75,42.157501220703125,47276065.0,4.0
2018-12-12,AAPL,42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,35627037.0,4.0
2018-12-13,AAPL,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,31897762.0,4.0
2018-12-14,AAPL,42.25,42.27000045776367,41.31999969482422,41.369998931884766,40703010.0,4.0
2018-12-17,AAPL,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,44227262.0,4.0
2018-12-18,AAPL,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,33840420.0,4.0
2018-12-19,AAPL,41.5,41.86249923706055,39.772499084472656,40.22249984741211,49044699.0,4.0
2018-12-20,AAPL,40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,64772300.0,4.0
2018-12-21,AAPL,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,95745920.0,4.0
2018-12-24,AAPL,37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,37249292.0,4.0
2018-12-26,AAPL,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,58584634.0,4.0
2018-12-27,AAPL,38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,53117005.0,4.0
2018-12-28,AAPL,39.375,39.630001068115234,38.63750076293945,39.057498931884766,42291347.0,4.0
2018-12-31,AAPL,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,35003466.0,4.0
2019-01-02,AAPL,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,37066356.0,4.0
2019-01-03,AAPL,35.994998931884766,36.43000030517578,35.5,35.54750061035156,91373695.0,4.0
2019-01-04,AAPL,36.13249969482422,37.137474060058594,35.95000076293945,37.064998626708984,58603001.0,4.0
2019-01-07,AAPL,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,54770364.0,4.0
2019-01-08,AAPL,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,41026062.0,4.0
2019-01-09,AAPL,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,45098881.0,4.0
2019-01-10,AAPL,38.125,38.49250030517578,37.71500015258789,38.45000076293945,35778275.0,4.0
2019-01-11,AAPL,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,27017204.0,4.0
2019-01-14,AAPL,37.712501525878906,37.817501068115234,37.30500030517578,37.5,32468877.0,4.0
2019-01-15,AAPL,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,28707624.0,4.0
2019-01-16,AAPL,38.27000045776367,38.970001220703125,38.25,38.73500061035156,31038506.0,4.0
2019-01-17,AAPL,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,29820196.0,4.0
2019-01-18,AAPL,39.375,39.470001220703125,38.99515151977539,39.20500183105469,33747398.0,4.0
